appFlowId,flowId,appId,rawEntity,rawData
944,15,com.audioquran.mp3complete.learnislam.sudais,init.startappexchange.com,aaid
945,103,com.audioquran.mp3complete.learnislam.sudais,init.startappexchange.com,androidid
946,57,com.litegames.rummy_free__aat_google,soma.smaato.net,aaid
947,17,com.litegames.rummy_free__aat_google,t.appsflyer.com,aaid
948,75,com.litegames.rummy_free__aat_google,aax-us-east.amazon-adsystem.com,aaid
949,17,com.litegames.rummy_free__aat_google,events.appsflyer.com,aaid
950,22,com.litegames.rummy_free__aat_google,analytics.mopub.com,aaid
951,101,com.litegames.rummy_free__aat_google,www3.smartadserver.com,aaid
952,75,com.litegames.rummy_free__aat_google,mads.amazon-adsystem.com,aaid
953,75,com.litegames.rummy_free__aat_google,s.amazon-adsystem.com,aaid
954,17,com.litegames.rummy_free__aat_google,register.appsflyer.com,aaid
955,17,com.litegames.rummy_free__aat_google,stats.appsflyer.com,aaid
956,6,block.mahjongmaker.block.jigsaw.puzzle.blockpuzzle,stats.unity3d.com,androidid
957,6,block.mahjongmaker.block.jigsaw.puzzle.blockpuzzle,config.uca.cloud.unity3d.com,androidid
958,18,block.mahjongmaker.block.jigsaw.puzzle.blockpuzzle,auction.unityads.unity3d.com,aaid
959,37,block.mahjongmaker.block.jigsaw.puzzle.blockpuzzle,api.vungle.com,aaid
960,7,block.mahjongmaker.block.jigsaw.puzzle.blockpuzzle,view.adjust.com,aaid
961,7,block.mahjongmaker.block.jigsaw.puzzle.blockpuzzle,app.adjust.com,aaid
962,37,block.mahjongmaker.block.jigsaw.puzzle.blockpuzzle,ingest.vungle.com,aaid
963,15,com.andromo.dev162819.app330024,req.startappservice.com,aaid
964,104,com.andromo.dev162819.app330024,api.mobpartner.mobi,imei
965,105,com.andromo.dev162819.app330024,api.mobpartner.mobi,aaid
966,106,com.andromo.dev162819.app330024,api.mobpartner.mobi,androidid
967,15,com.andromo.dev162819.app330024,rtb-va.origin.startappservice.com,aaid
968,15,com.andromo.dev162819.app330024,www.startappexchange.com,aaid
969,73,com.andromo.dev162819.app330024,click.startappservice.com,geolatlon
970,15,com.andromo.dev162819.app330024,click.startappservice.com,aaid
971,13,com.andromo.dev162819.app330024,init.startappexchange.com,routerssid
972,14,com.andromo.dev162819.app330024,init.startappexchange.com,routermac
973,13,com.andromo.dev162819.app330024,infoevent.startappservice.com,routerssid
974,14,com.andromo.dev162819.app330024,infoevent.startappservice.com,routermac
975,73,com.andromo.dev162819.app330024,infoevent.startappservice.com,geolatlon
976,15,com.andromo.dev162819.app330024,infoevent.startappservice.com,aaid
977,13,com.andromo.dev162819.app330024,req.startappservice.com,routerssid
978,14,com.andromo.dev162819.app330024,req.startappservice.com,routermac
979,13,com.andromo.dev162819.app330024,www.startappexchange.com,routerssid
980,14,com.andromo.dev162819.app330024,www.startappexchange.com,routermac
981,6,com.games.makewords2,config.uca.cloud.unity3d.com,androidid
982,18,com.games.makewords2,auction.unityads.unity3d.com,aaid
983,6,com.games.makewords2,cdp.cloud.unity3d.com,androidid
984,107,com.games.makewords2,api.appodealx.com,aaid
985,18,com.games.makewords2,api.uca.cloud.unity3d.com,aaid
986,22,com.games.makewords2,ads.mopub.com,aaid
987,18,com.games.makewords2,publisher-config.unityads.unity3d.com,aaid
988,4,com.iexamguru.nclex_practice_exams,graph.facebook.com,aaid
989,2,com.swiitt.pixgram,data.flurry.com,aaid
990,3,com.swiitt.pixgram,data.flurry.com,androidid
991,11,com.swiitt.pixgram,settings.crashlytics.com,aaid
992,12,com.swiitt.pixgram,settings.crashlytics.com,androidid
993,4,ru.videoplayer,graph.facebook.com,aaid
994,27,com.andromo.dev230101.app306156,android.clients.google.com,email
995,108,com.andromo.dev230101.app306156,android.clients.google.com,gsfid
996,45,com.aurasma.skinned.autonomy_hp_aura,phone-awsnv.aurasma.com,geolatlon
997,84,au.com.tinmangames.choices,ua.supersonicads.com,androidid
998,6,au.com.tinmangames.choices,stats.unity3d.com,androidid
999,8,au.com.tinmangames.choices,impact.applifier.com,aaid
1000,60,au.com.tinmangames.choices,rv-gateway.supersonicads.com,aaid
1001,84,au.com.tinmangames.choices,rv-gateway.supersonicads.com,androidid
1002,60,au.com.tinmangames.choices,init.supersonicads.com,aaid
1003,84,au.com.tinmangames.choices,init.supersonicads.com,androidid
1004,7,com.pocketgems.android.dragon,app.adjust.com,aaid
1005,28,com.pocketgems.android.dragon,dcon.dragonsong.pocketgems.com,androidid
1006,43,com.pocketgems.android.dragon,api.branch.io,aaid
1007,44,com.pocketgems.android.dragon,api.branch.io,androidid
1008,109,com.shopcade.app,api.shopcade.com,email
1009,7,com.shopcade.app,app.adjust.com,aaid
1010,11,com.shopcade.app,settings.crashlytics.com,aaid
1011,12,com.shopcade.app,settings.crashlytics.com,androidid
1012,2,com.jb.screenrecorder.screen.record.video,data.flurry.com,aaid
1013,3,com.jb.screenrecorder.screen.record.video,data.flurry.com,androidid
1014,2,com.flyclops.domino.android,data.flurry.com,aaid
1015,3,com.flyclops.domino.android,data.flurry.com,androidid
1016,6,com.flyclops.domino.android,config.uca.cloud.unity3d.com,androidid
1017,6,com.flyclops.domino.android,api.uca.cloud.unity3d.com,androidid
1018,6,com.flyclops.domino.android,cdp.cloud.unity3d.com,androidid
1019,43,com.flyclops.domino.android,api.branch.io,aaid
1020,44,com.flyclops.domino.android,api.branch.io,androidid
1021,110,com.flyclops.domino.android,soma.smaato.net,geolatlon
1022,57,com.flyclops.domino.android,soma.smaato.net,aaid
1023,42,com.flyclops.domino.android,mpx.mopub.com,geolatlon
1024,22,com.flyclops.domino.android,mpx.mopub.com,aaid
1025,42,com.flyclops.domino.android,ads.mopub.com,geolatlon
1026,22,com.flyclops.domino.android,ads.mopub.com,aaid
1027,18,com.flyclops.domino.android,api.uca.cloud.unity3d.com,aaid
1028,2,com.devuni.flashlight,data.flurry.com,aaid
1029,3,com.devuni.flashlight,data.flurry.com,androidid
1030,4,com.redplus.musicex,graph.facebook.com,aaid
1031,11,com.redplus.musicex,settings.crashlytics.com,aaid
1032,12,com.redplus.musicex,settings.crashlytics.com,androidid
1033,32,com.boyaa.fben,t.appsflyer.com,imei
1034,17,com.boyaa.fben,t.appsflyer.com,aaid
1035,33,com.boyaa.fben,t.appsflyer.com,androidid
1036,111,com.boyaa.fben,m.facebook.com,routerssid
1037,104,com.andromo.dev314819.app298484,api.mobpartner.mobi,imei
1038,106,com.andromo.dev314819.app298484,api.mobpartner.mobi,androidid
1039,21,com.awesomecoloringbook.christmascoloringbook,d.applovin.com,aaid
1040,17,com.awesomecoloringbook.christmascoloringbook,app.appsflyer.com,aaid
1041,17,com.awesomecoloringbook.christmascoloringbook,impression.appsflyer.com,aaid
1042,16,com.awesomecoloringbook.christmascoloringbook,control.kochava.com,aaid
1043,21,com.awesomecoloringbook.christmascoloringbook,rt.applovin.com,aaid
1044,11,com.quizapps.millionaire,settings.crashlytics.com,aaid
1045,12,com.quizapps.millionaire,settings.crashlytics.com,androidid
1046,32,br.com.tapps.mysaladshop,t.appsflyer.com,imei
1047,17,br.com.tapps.mysaladshop,t.appsflyer.com,aaid
1048,33,br.com.tapps.mysaladshop,t.appsflyer.com,androidid
1049,2,br.com.tapps.mysaladshop,data.flurry.com,aaid
1050,3,br.com.tapps.mysaladshop,data.flurry.com,androidid
1051,37,br.com.tapps.mysaladshop,api.vungle.com,aaid
1052,35,br.com.tapps.mysaladshop,live.chartboost.com,aaid
1053,36,br.com.tapps.mysaladshop,live.chartboost.com,androidid
1054,21,br.com.tapps.mysaladshop,a.applovin.com,aaid
1055,21,br.com.tapps.mysaladshop,img.applovin.com,aaid
1056,22,br.com.tapps.mysaladshop,ads.mopub.com,aaid
1057,4,com.yoc.dreamteam,graph.facebook.com,aaid
1058,4,com.nobody.coloringbooks,graph.facebook.com,aaid
1059,6,com.MobileGeniuses.CandyMatching3,stats.unity3d.com,androidid
1060,18,com.MobileGeniuses.CandyMatching3,adserver.unityads.unity3d.com,aaid
1061,6,com.MobileGeniuses.CandyMatching3,config.uca.cloud.unity3d.com,androidid
1062,37,solitaire.puzzlemaker.card.pyramid.solitaire.freeklondike,api.vungle.com,aaid
1063,6,solitaire.puzzlemaker.card.pyramid.solitaire.freeklondike,config.uca.cloud.unity3d.com,androidid
1064,37,solitaire.puzzlemaker.card.pyramid.solitaire.freeklondike,ingest.vungle.com,aaid
1065,6,solitaire.puzzlemaker.card.pyramid.solitaire.freeklondike,stats.unity3d.com,androidid
1066,7,solitaire.puzzlemaker.card.pyramid.solitaire.freeklondike,view.adjust.com,aaid
1067,3,com.magix.camera_mx,data.flurry.com,androidid
1068,11,la.santa.biblia.catolica.espanol,settings.crashlytics.com,aaid
1069,12,la.santa.biblia.catolica.espanol,settings.crashlytics.com,androidid
1070,4,com.photo.prettymakeup.photoeditor.snappycamera,graph.facebook.com,aaid
1071,11,ru.disav.befit,settings.crashlytics.com,aaid
1072,12,ru.disav.befit,settings.crashlytics.com,androidid
1073,17,com.healthifyme.basic,register.appsflyer.com,aaid
1074,17,com.healthifyme.basic,events.appsflyer.com,aaid
1075,33,com.healthifyme.basic,events.appsflyer.com,androidid
1076,17,com.healthifyme.basic,t.appsflyer.com,aaid
1077,33,com.healthifyme.basic,t.appsflyer.com,androidid
1078,11,com.healthifyme.basic,settings.crashlytics.com,aaid
1079,12,com.healthifyme.basic,settings.crashlytics.com,androidid
1080,7,com.fungames.battletanksbeta,app.adjust.com,aaid
1081,2,com.fungames.battletanksbeta,data.flurry.com,aaid
1082,3,com.fungames.battletanksbeta,data.flurry.com,androidid
1083,11,com.fungames.battletanksbeta,settings.crashlytics.com,aaid
1084,12,com.fungames.battletanksbeta,settings.crashlytics.com,androidid
1085,19,com.ipsy.mobile.production,www.ipsy.com,aaid
1086,43,com.ipsy.mobile.production,api.branch.io,aaid
1087,44,com.ipsy.mobile.production,api.branch.io,androidid
1088,11,com.ipsy.mobile.production,settings.crashlytics.com,aaid
1089,12,com.ipsy.mobile.production,settings.crashlytics.com,androidid
1090,17,com.ipsy.mobile.production,t.appsflyer.com,aaid
1091,17,com.gamehouse.delicious15,register.appsflyer.com,aaid
1092,19,com.gamehouse.delicious15,api.gamehouseoriginalstories.com,aaid
1093,28,com.gamehouse.delicious15,api.gamehouseoriginalstories.com,androidid
1094,17,com.gamehouse.delicious15,events.appsflyer.com,aaid
1095,17,com.gamehouse.delicious15,t.appsflyer.com,aaid
1096,11,com.gamehouse.delicious15,settings.crashlytics.com,aaid
1097,12,com.gamehouse.delicious15,settings.crashlytics.com,androidid
1098,11,com.workday.workdroidapp,settings.crashlytics.com,aaid
1099,12,com.workday.workdroidapp,settings.crashlytics.com,androidid
1100,4,com.babycenter.pregnancytracker,graph.facebook.com,aaid
1101,49,com.babycenter.pregnancytracker,analytics.localytics.com,hwid
1102,52,com.babycenter.pregnancytracker,analytics.localytics.com,aaid
1103,50,com.babycenter.pregnancytracker,analytics.localytics.com,androidid
1104,75,com.babycenter.pregnancytracker,s.amazon-adsystem.com,aaid
1105,7,com.babycenter.pregnancytracker,app.adjust.com,aaid
1106,18,com.lockwoodpublishing.avakinlife,adserver.unityads.unity3d.com,aaid
1107,6,com.lockwoodpublishing.avakinlife,cdp.cloud.unity3d.com,androidid
1108,29,com.lockwoodpublishing.avakinlife,connect.tapjoy.com,aaid
1109,30,com.lockwoodpublishing.avakinlife,connect.tapjoy.com,androidid
1110,56,com.lockwoodpublishing.avakinlife,track.tenjin.io,aaid
1111,29,com.lockwoodpublishing.avakinlife,placements.tapjoy.com,aaid
1112,30,com.lockwoodpublishing.avakinlife,placements.tapjoy.com,androidid
1113,29,com.lockwoodpublishing.avakinlife,content.tapjoy.com,aaid
1114,30,com.lockwoodpublishing.avakinlife,content.tapjoy.com,androidid
1115,18,com.lockwoodpublishing.avakinlife,cdp.cloud.unity3d.com,aaid
1116,6,com.lockwoodpublishing.avakinlife,config.uca.cloud.unity3d.com,androidid
1117,29,com.lockwoodpublishing.avakinlife,ws.tapjoyads.com,aaid
1118,30,com.lockwoodpublishing.avakinlife,ws.tapjoyads.com,androidid
1119,29,com.lockwoodpublishing.avakinlife,rpc.tapjoy.com,aaid
1120,30,com.lockwoodpublishing.avakinlife,rpc.tapjoy.com,androidid
1121,11,com.pocketprep.pmhnpbc,settings.crashlytics.com,aaid
1122,12,com.pocketprep.pmhnpbc,settings.crashlytics.com,androidid
1123,2,io.apptitude.premiumparking,data.flurry.com,aaid
1124,3,io.apptitude.premiumparking,data.flurry.com,androidid
1125,2,com.greendot.walmart.prepaid,data.flurry.com,aaid
1126,3,com.greendot.walmart.prepaid,data.flurry.com,androidid
1127,112,com.au.gogps,admin.appnext.com,geolatlon
1128,113,com.au.gogps,admin.appnext.com,androidid
1129,114,com.au.gogps,openx-server.thinknearhub.com,geolatlon
1130,115,com.au.gogps,openx-server.thinknearhub.com,androidid
1131,116,com.au.gogps,silvermob.com,geolatlon
1132,72,com.au.gogps,silvermob.com,androidid
1133,117,com.au.gogps,googleads4.g.doubleclick.net,geolatlon
1134,118,com.au.gogps,googleads4.g.doubleclick.net,androidid
1135,119,com.au.gogps,imp2.track.tappx.com,geolatlon
1136,70,com.au.gogps,imp2.track.tappx.com,androidid
1137,77,com.au.gogps,pagead2.googlesyndication.com,geolatlon
1138,120,com.au.gogps,pagead2.googlesyndication.com,androidid
1139,117,com.au.gogps,ad.doubleclick.net,geolatlon
1140,118,com.au.gogps,ad.doubleclick.net,androidid
1141,77,com.au.gogps,tpc.googlesyndication.com,geolatlon
1142,120,com.au.gogps,tpc.googlesyndication.com,androidid
1143,112,com.au.gogps,appnext-a.akamaihd.net,geolatlon
1144,113,com.au.gogps,appnext-a.akamaihd.net,androidid
1145,114,com.au.gogps,tappx-d.openx.net,geolatlon
1146,115,com.au.gogps,tappx-d.openx.net,androidid
1147,19,com.yidio.androidapp,api.yidio.com,aaid
1148,5,com.yidio.androidapp,api.amplitude.com,aaid
1149,49,com.yidio.androidapp,analytics.localytics.com,hwid
1150,52,com.yidio.androidapp,analytics.localytics.com,aaid
1151,50,com.yidio.androidapp,analytics.localytics.com,androidid
1152,11,com.proframeapps.videoframeplayer,settings.crashlytics.com,aaid
1153,12,com.proframeapps.videoframeplayer,settings.crashlytics.com,androidid
1154,11,com.ftx.powerrangers,reports.crashlytics.com,aaid
1155,12,com.ftx.powerrangers,reports.crashlytics.com,androidid
1156,17,com.ftx.powerrangers,t.appsflyer.com,aaid
1157,6,com.ftx.powerrangers,stats.unity3d.com,androidid
1158,11,com.ftx.powerrangers,settings.crashlytics.com,aaid
1159,12,com.ftx.powerrangers,settings.crashlytics.com,androidid
1160,11,com.cyworld.camera,settings.crashlytics.com,aaid
1161,12,com.cyworld.camera,settings.crashlytics.com,androidid
1162,6,com.busakonokay.lekoninjagoshadoow,config.uca.cloud.unity3d.com,androidid
1163,18,com.busakonokay.lekoninjagoshadoow,api.uca.cloud.unity3d.com,aaid
1164,6,com.busakonokay.lekoninjagoshadoow,api.uca.cloud.unity3d.com,androidid
1165,17,com.fusionmedia.investing,t.appsflyer.com,aaid
1166,121,com.fusionmedia.investing,odb.outbrain.com,routerssid
1167,11,com.fusionmedia.investing,settings.crashlytics.com,aaid
1168,12,com.fusionmedia.investing,settings.crashlytics.com,androidid
1169,6,at.asynchron.paragliding,stats.unity3d.com,androidid
1170,8,at.asynchron.paragliding,impact.applifier.com,aaid
1171,61,at.asynchron.paragliding,impact.applifier.com,androidid
1172,7,com.gigcarshare,app.adjust.com,aaid
1173,4,com.gigcarshare,graph.facebook.com,aaid
1174,43,com.gigcarshare,api.branch.io,aaid
1175,44,com.gigcarshare,api.branch.io,androidid
1176,77,com.gigcarshare,maps.googleapis.com,geolatlon
1177,11,com.gigcarshare,settings.crashlytics.com,aaid
1178,12,com.gigcarshare,settings.crashlytics.com,androidid
1179,82,com.gigcarshare,api.leanplum.com,androidid
1180,6,com.awt.revolvers,stats.unity3d.com,androidid
1181,11,com.atos.contact,settings.crashlytics.com,aaid
1182,12,com.atos.contact,settings.crashlytics.com,androidid
1183,12,com.impelsys.westacademic.android.ebookstore,settings.crashlytics.com,androidid
1184,3,com.impelsys.westacademic.android.ebookstore,data.flurry.com,androidid
1185,43,com.catchplay.asiaplay,api.branch.io,aaid
1186,44,com.catchplay.asiaplay,api.branch.io,androidid
1187,15,com.andromo.dev377547.app516498,req.startappservice.com,aaid
1188,4,com.andromo.dev377547.app516498,graph.facebook.com,aaid
1189,15,com.andromo.dev377547.app516498,www.startappexchange.com,aaid
1190,41,com.onteca.powertools,ads.heyzap.com,aaid
1191,41,com.onteca.powertools,med.heyzap.com,aaid
1192,21,com.onteca.powertools,d.applovin.com,aaid
1193,8,com.onteca.powertools,impact.applifier.com,aaid
1194,38,com.onteca.powertools,androidads21.adcolony.com,aaid
1195,13,com.livesports.channelnine.tvhd,www.startappexchange.com,routerssid
1196,14,com.livesports.channelnine.tvhd,www.startappexchange.com,routermac
1197,15,com.livesports.channelnine.tvhd,www.startappexchange.com,aaid
1198,13,com.livesports.channelnine.tvhd,imp.startappservice.com,routerssid
1199,14,com.livesports.channelnine.tvhd,imp.startappservice.com,routermac
1200,73,com.livesports.channelnine.tvhd,click.startappservice.com,geolatlon
1201,13,com.livesports.channelnine.tvhd,infoevent.startappservice.com,routerssid
1202,14,com.livesports.channelnine.tvhd,infoevent.startappservice.com,routermac
1203,73,com.livesports.channelnine.tvhd,infoevent.startappservice.com,geolatlon
1204,15,com.livesports.channelnine.tvhd,infoevent.startappservice.com,aaid
1205,13,com.livesports.channelnine.tvhd,req.startappservice.com,routerssid
1206,14,com.livesports.channelnine.tvhd,req.startappservice.com,routermac
1207,73,com.livesports.channelnine.tvhd,req.startappservice.com,geolatlon
1208,15,com.livesports.channelnine.tvhd,req.startappservice.com,aaid
1209,15,com.livesports.channelnine.tvhd,click.startappservice.com,aaid
1210,17,net.blastapp,t.appsflyer.com,aaid
1211,11,net.blastapp,settings.crashlytics.com,aaid
1212,12,net.blastapp,settings.crashlytics.com,androidid
1213,7,com.elex.nikkigp,app.adjust.com,aaid
1214,4,infusion.xxvideo.player,graph.facebook.com,aaid
1215,94,org.jw.jwlibrary.mobile,reports.crashlytics.com,hwid
1216,11,org.jw.jwlibrary.mobile,reports.crashlytics.com,aaid
1217,12,org.jw.jwlibrary.mobile,reports.crashlytics.com,androidid
1218,4,universaltechno.xmovie.videomaker,graph.facebook.com,aaid
1219,6,com.megaarts.Hidden.Objects.Adventure.House,api.uca.cloud.unity3d.com,androidid
1220,35,com.megaarts.Hidden.Objects.Adventure.House,live.chartboost.com,aaid
1221,36,com.megaarts.Hidden.Objects.Adventure.House,live.chartboost.com,androidid
1222,8,com.megaarts.Hidden.Objects.Adventure.House,impact.applifier.com,aaid
1223,18,com.megaarts.Hidden.Objects.Adventure.House,api.uca.cloud.unity3d.com,aaid
1224,122,com.JankStudio.Mixtapes,ads.api.vungle.com,geolatlon
1225,123,com.JankStudio.Mixtapes,ads.api.vungle.com,androidid
1226,4,com.JankStudio.Mixtapes,graph.facebook.com,aaid
1227,124,com.JankStudio.Mixtapes,in.cuebiq.com,aaid
1228,42,com.JankStudio.Mixtapes,ads.mopub.com,geolatlon
1229,22,com.JankStudio.Mixtapes,ads.mopub.com,aaid
1230,122,com.JankStudio.Mixtapes,api.vungle.com,geolatlon
1231,123,com.JankStudio.Mixtapes,api.vungle.com,androidid
1232,11,com.pocoyo.house,settings.crashlytics.com,aaid
1233,12,com.pocoyo.house,settings.crashlytics.com,androidid
1234,17,com.pocoyo.house,t.appsflyer.com,aaid
1235,4,com.sofascore.results,graph.facebook.com,aaid
1236,11,com.sofascore.results,settings.crashlytics.com,aaid
1237,12,com.sofascore.results,settings.crashlytics.com,androidid
1238,6,com.solitaire.yang1.freecards,stats.unity3d.com,androidid
1239,11,biblia.habla.hoy.AOVGMDRFUVODNBOFPU,settings.crashlytics.com,aaid
1240,12,biblia.habla.hoy.AOVGMDRFUVODNBOFPU,settings.crashlytics.com,androidid
1241,4,com.kadersapp.medicine_guide_bangla,graph.facebook.com,aaid
1242,62,tools.weather.forecast,alog.umeng.com,wifimac
1243,4,com.puzzle.rings,graph.facebook.com,aaid
1244,62,com.puzzle.rings,alog.umeng.com,wifimac
1245,21,com.puzzle.rings,a.applovin.com,aaid
1246,35,com.puzzle.rings,live.chartboost.com,aaid
1247,36,com.puzzle.rings,live.chartboost.com,androidid
1248,17,com.monstrous.yacht.st,t.appsflyer.com,aaid
1249,33,com.monstrous.yacht.st,t.appsflyer.com,androidid
1250,17,com.sixwaves.warshiprising,t.appsflyer.com,aaid
1251,33,com.sixwaves.warshiprising,t.appsflyer.com,androidid
1252,60,com.distinctdev.tmtlite,ua.supersonicads.com,aaid
1253,60,com.distinctdev.tmtlite,rv-gateway.supersonicads.com,aaid
1254,21,com.distinctdev.tmtlite,rt.applovin.com,aaid
1255,21,com.distinctdev.tmtlite,d.applovin.com,aaid
1256,37,com.distinctdev.tmtlite,api.vungle.com,aaid
1257,23,com.distinctdev.tmtlite,pubads.g.doubleclick.net,aaid
1258,64,com.distinctdev.tmtlite,api.gameanalytics.com,aaid
1259,60,com.distinctdev.tmtlite,www.supersonicads.com,aaid
1260,60,com.distinctdev.tmtlite,click-haproxy.supersonicads.com,aaid
1261,60,com.distinctdev.tmtlite,outcome.supersonicads.com,aaid
1262,60,com.distinctdev.tmtlite,ow-gateway.supersonicads.com,aaid
1263,7,com.handmark.sportcaster,app.adjust.com,aaid
1264,125,com.handmark.sportcaster,control.kochava.com,routermac
1265,126,com.handmark.sportcaster,control.kochava.com,package_dump
1266,16,com.handmark.sportcaster,control.kochava.com,aaid
1267,127,com.handmark.sportcaster,control.kochava.com,androidid
1268,22,com.handmark.sportcaster,haggler-mopub803-us-e-ec2.liftoff.io,aaid
1269,22,com.handmark.sportcaster,haggler-mopub779-us-e-ec2.liftoff.io,aaid
1270,22,com.handmark.sportcaster,mpx.mopub.com,aaid
1271,2,com.handmark.sportcaster,data.flurry.com,aaid
1272,3,com.handmark.sportcaster,data.flurry.com,androidid
1273,22,com.handmark.sportcaster,haggler-mopub780-us-e-ec2.liftoff.io,aaid
1274,22,com.handmark.sportcaster,haggler-mopub787-us-e-ec2.liftoff.io,aaid
1275,22,com.handmark.sportcaster,haggler-mopub791-us-e-ec2.liftoff.io,aaid
1276,85,com.handmark.sportcaster,www.google-analytics.com,aaid
1277,128,com.handmark.sportcaster,images.taboola.com,aaid
1278,129,com.handmark.sportcaster,uk-ox-d.openxadexchange.com,aaid
1279,20,com.handmark.sportcaster,www.google.com,aaid
1280,23,com.handmark.sportcaster,cm.g.doubleclick.net,aaid
1281,20,com.handmark.sportcaster,pagead2.googlesyndication.com,aaid
1282,4,com.handmark.sportcaster,www.facebook.com,aaid
1283,6,com.bvl.weatherapp,config.uca.cloud.unity3d.com,androidid
1284,6,com.bvl.weatherapp,events.iap.unity3d.com,androidid
1285,6,com.bvl.weatherapp,ecommerce.iap.unity3d.com,androidid
1286,18,com.bvl.weatherapp,cdp.cloud.unity3d.com,aaid
1287,6,com.bvl.weatherapp,cdp.cloud.unity3d.com,androidid
1288,15,com.andromo.dev378700.app436702,www.startappexchange.com,aaid
1289,15,com.andromo.dev378700.app436702,req.startappservice.com,aaid
1290,13,com.andromo.dev378700.app436702,infoevent.startappservice.com,routerssid
1291,14,com.andromo.dev378700.app436702,infoevent.startappservice.com,routermac
1292,15,com.andromo.dev378700.app436702,infoevent.startappservice.com,aaid
1293,17,com.andromo.dev378700.app436702,app.appsflyer.com,aaid
1294,13,com.andromo.dev378700.app436702,req.startappservice.com,routerssid
1295,14,com.andromo.dev378700.app436702,req.startappservice.com,routermac
1296,15,com.andromo.dev378700.app436702,click.startappservice.com,aaid
1297,13,com.andromo.dev378700.app436702,init.startappexchange.com,routerssid
1298,14,com.andromo.dev378700.app436702,init.startappexchange.com,routermac
1299,38,com.pixowl.tsb2,adc3-launch.adcolony.com,aaid
1300,29,com.pixowl.tsb2,placements.tapjoy.com,aaid
1301,30,com.pixowl.tsb2,placements.tapjoy.com,androidid
1302,29,com.pixowl.tsb2,rpc.tapjoy.com,aaid
1303,30,com.pixowl.tsb2,rpc.tapjoy.com,androidid
1304,35,com.pixowl.tsb2,live.chartboost.com,aaid
1305,36,com.pixowl.tsb2,live.chartboost.com,androidid
1306,18,com.pixowl.tsb2,auction.unityads.unity3d.com,aaid
1307,60,com.pixowl.tsb2,logs.supersonic.com,aaid
1308,18,com.pixowl.tsb2,publisher-config.unityads.unity3d.com,aaid
1309,38,com.pixowl.tsb2,wd.adcolony.com,aaid
1310,4,com.pixowl.tsb2,graph.facebook.com,aaid
1311,29,com.pixowl.tsb2,connect.tapjoy.com,aaid
1312,30,com.pixowl.tsb2,connect.tapjoy.com,androidid
1313,21,com.pixowl.tsb2,rt.applovin.com,aaid
1314,60,com.pixowl.tsb2,outcome.supersonicads.com,aaid
1315,60,com.pixowl.tsb2,rv-gateway.supersonicads.com,aaid
1316,29,com.pixowl.tsb2,ws.tapjoyads.com,aaid
1317,30,com.pixowl.tsb2,ws.tapjoyads.com,androidid
1318,38,com.pixowl.tsb2,ads30.adcolony.com,aaid
1319,17,com.pixowl.tsb2,t.appsflyer.com,aaid
1320,33,com.pixowl.tsb2,t.appsflyer.com,androidid
1321,130,com.pixowl.tsb2,api.leanplum.com,aaid
1322,2,com.hudway.online,data.flurry.com,aaid
1323,3,com.hudway.online,data.flurry.com,androidid
1324,11,com.hudway.online,settings.crashlytics.com,aaid
1325,12,com.hudway.online,settings.crashlytics.com,androidid
1326,8,com.collectionapps.crosswords,impact.applifier.com,aaid
1327,38,com.collectionapps.crosswords,androidads21.adcolony.com,aaid
1328,131,com.collectionapps.crosswords,stats.coronalabs.com,imei
1329,17,com.dipan.feelingtouch.zwar,events.appsflyer.com,aaid
1330,17,com.dipan.feelingtouch.zwar,t.appsflyer.com,aaid
1331,4,bonfire.ezz.com,graph.facebook.com,aaid
1332,2,bonfire.ezz.com,data.flurry.com,aaid
1333,3,bonfire.ezz.com,data.flurry.com,androidid
1334,20,bonfire.ezz.com,www.googleapis.com,aaid
1335,11,au.com.netball,settings.crashlytics.com,aaid
1336,12,au.com.netball,settings.crashlytics.com,androidid
1337,4,com.qwrcar.police.crimedriver,graph.facebook.com,aaid
1338,16,com.qwrcar.police.crimedriver,imp.control.kochava.com,aaid
1339,8,com.qwrcar.police.crimedriver,impact.applifier.com,aaid
1340,37,com.qwrcar.police.crimedriver,ingest.vungle.com,aaid
1341,1,com.qwrcar.police.crimedriver,stats.unity3d.com,imei
1342,37,com.qwrcar.police.crimedriver,api.vungle.com,aaid
1343,19,com.makingfun.mageandminions,analytics.prod.mm.makingfun.com,aaid
1344,38,com.makingfun.mageandminions,androidads21.adcolony.com,aaid
1345,28,com.makingfun.mageandminions,android-mm.makingfun.com,androidid
1346,4,mobi.infolife.ezweather.widget.accurate.weather.report,graph.facebook.com,aaid
1347,28,mobi.infolife.ezweather.widget.accurate.weather.report,api.mediation.amberweather.com,androidid
1348,28,mobi.infolife.ezweather.widget.accurate.weather.report,push.amberweather.com,androidid
1349,77,mobi.infolife.ezweather.widget.accurate.weather.report,maps.googleapis.com,geolatlon
1350,45,mobi.infolife.ezweather.widget.accurate.weather.report,w.ws.amberweather.com,geolatlon
1351,28,mobi.infolife.ezweather.widget.accurate.weather.report,w.ws.amberweather.com,androidid
1352,28,mobi.infolife.ezweather.widget.accurate.weather.report,f.store.amberweather.com,androidid
1353,45,mobi.infolife.ezweather.widget.accurate.weather.report,aqi.wd.amberweather.com,geolatlon
1354,42,mobi.infolife.ezweather.widget.accurate.weather.report,ads.mopub.com,geolatlon
1355,22,mobi.infolife.ezweather.widget.accurate.weather.report,ads.mopub.com,aaid
