packageName,flowEntity,flowData,policyEntity,policyAction,policyData,policySentences,consistencyResult,entityVagueness,entityVaguenessRaw,dataVagueness,dataVaguenessRaw,contradictionNum,contradictoryEntity,contradictoryAction,contradictoryData,contradictionSentences
en.co.atm.unison,tapjoy,advertising identifier,,,,,omitted,,,,,,,,,
en.co.atm.unison,tapjoy,android id,,,,,omitted,,,,,,,,,
com.intuit.qbse,kochava,router ssid,,,,,omitted,,,,,,,,,
com.intuit.qbse,kochava,mac address,,,,,omitted,,,,,,,,,
com.intuit.qbse,kochava,advertising identifier,,,,,omitted,,,,,,,,,
com.intuit.qbse,kochava,android id,,,,,omitted,,,,,,,,,
com.intuit.qbse,segment,android id,,,,,omitted,,,,,,,,,
com.intuit.qbse,branch,advertising identifier,,,,,omitted,,,,,,,,,
com.intuit.qbse,branch,android id,,,,,omitted,,,,,,,,,
com.intuit.qbse,we,android id,,,,,omitted,,,,,,,,,
com.intuit.qbse,facebook,advertising identifier,,,,,omitted,,,,,,,,,
com.intuit.qbse,crashlytics,advertising identifier,,,,,omitted,,,,,,,,,
com.intuit.qbse,crashlytics,android id,,,,,omitted,,,,,,,,,
com.rjs.wordsearchgame,crashlytics,advertising identifier,,,,,omitted,,,,,,,,,
com.rjs.wordsearchgame,crashlytics,android id,,,,,omitted,,,,,,,,,
com.rjs.wordsearchgame,vungle,advertising identifier,,,,,omitted,,,,,,,,,
com.ultimatepowervideolibrary.key,unity,advertising identifier,,,,,omitted,,,,,,,,,
com.ultimatepowervideolibrary.key,chartboost,advertising identifier,,,,,omitted,,,,,,,,,
com.ultimatepowervideolibrary.key,chartboost,android id,,,,,omitted,,,,,,,,,
com.ultimatepowervideolibrary.key,startapp,advertising identifier,,,,,omitted,,,,,,,,,
com.ultimatepowervideolibrary.key,openx,advertising identifier,,,,,omitted,,,,,,,,,
battery.booster.cache.cleaner,crashlytics,advertising identifier,,,,,omitted,,,,,,,,,
battery.booster.cache.cleaner,crashlytics,android id,,,,,omitted,,,,,,,,,
com.classdojo.android,we,android id,we,collect,device identifier,"Device information: We collect device-specific information such as your device type, device brand, operating system, hardware version and settings, device settings, file and software names and types, battery and signal strength, and device identifiers (including unique device IDs).",vague,0.0,0.0,0.25,1,,,,,
com.classdojo.android,crashlytics,advertising identifier,google,collect,pii,"Social Media Platforms: Where permissible according to applicable law, we may share certain limited personal information with social media platforms (such as Google or Facebook) and other websites, applications or partners, to generate leads, drive traffic to our websites or otherwise market and advertise our products or services on those websites or applications",ambiguous,,,,,C3,third party,not_collect,pii,"ClassDojo doesn't sell or rent your personal information to any third-parties.||As stated throughout this Privacy Policy, ClassDojo does not sell personal information of any ClassDojo Services user to any third-party for any purpose, including for advertising or marketing purposes.||ClassDojo does not share its users' personal information to a third party for cross-context behavioral advertising, as those terms are defined under the CCPA.||Furthermore, we do not share or disclose personal information with any third-parties except in the limited circumstances described in this Privacy Policy and as set forth here."
com.classdojo.android,crashlytics,android id,google,collect,pii,"Social Media Platforms: Where permissible according to applicable law, we may share certain limited personal information with social media platforms (such as Google or Facebook) and other websites, applications or partners, to generate leads, drive traffic to our websites or otherwise market and advertise our products or services on those websites or applications",ambiguous,,,,,C3,third party,not_collect,pii,"ClassDojo doesn't sell or rent your personal information to any third-parties.||As stated throughout this Privacy Policy, ClassDojo does not sell personal information of any ClassDojo Services user to any third-party for any purpose, including for advertising or marketing purposes.||ClassDojo does not share its users' personal information to a third party for cross-context behavioral advertising, as those terms are defined under the CCPA.||Furthermore, we do not share or disclose personal information with any third-parties except in the limited circumstances described in this Privacy Policy and as set forth here."
com.classdojo.android,amplitude,geographical location,third party,collect,geographical location,"We do not share precise geolocation data with third-parties, other than our service providers as necessary to provide the Service.",ambiguous,,,,,C1,third party,not_collect,geographical location,"We do not share precise geolocation data with third-parties, other than our service providers as necessary to provide the Service."
com.classdojo.android,amplitude,advertising identifier,third party,collect,pii,"Furthermore, we do not disclose personal information with any third-parties except in the limited circumstances described in this Privacy Policy and as set forth below other Users||Social Media Platforms: Where permissible according to applicable law, we may share certain limited personal information with social media platforms (such as Google or Facebook) and other websites, applications or partners, to generate leads, drive traffic to our websites or otherwise market and advertise our products or services on those websites or applications||We may share your personal information with affiliates such as a parent company, subsidiaries, joint venture partners, or other companies that we control or that are under common control with us, in which case we will require those companies to agree to use your personal information in a way that is consistent with this Privacy Policy.||Third-parties cannot collect any other personally identifiable information from the Service unless you provide it to them directly.||Pursuant to California Civil Code Section 1798.83(c)(2), ClassDojo does not share personal information with third parties for their own direct marketing purposes unless you affirmatively agree to such disclosure.",ambiguous,,,,,C1,third party,not_collect,pii,"ClassDojo doesn't sell or rent your personal information to any third-parties.||As stated throughout this Privacy Policy, ClassDojo does not sell personal information of any ClassDojo Services user to any third-party for any purpose, including for advertising or marketing purposes.||ClassDojo does not share its users' personal information to a third party for cross-context behavioral advertising, as those terms are defined under the CCPA.||Furthermore, we do not share or disclose personal information with any third-parties except in the limited circumstances described in this Privacy Policy and as set forth here."
ideamk.com.surpriseeggsgirls,facebook,advertising identifier,,,,,omitted,,,,,,,,,
com.mtsgames.bikerace3dmoto,unity,imei,advertising network,collect,information about you,"Multi Touch Games and our advertising partners collect and use information about you to improve advertising, targeting and measurement systems so that we can show you relevant third party ads in our games.",vague,0.3333333333333333,1,0.75,3,,,,,
com.acmeaom.android.myradar,cuebiq,advertising identifier,,,,,omitted,,,,,,,,,
com.yinzcam.nfl.cowboys,crashlytics,advertising identifier,third party,collect,device identifier,"We also may collect internet and electronic network activity information, device identifiers, and information about your use of the Services automatically when you visit or use the Services, including app usage information, including how often you use our application, the events that occur within the application, usage, and performance data, and where the application was downloaded from.||Please review the rest of this Privacy Notice for more information about the circumstances in which we sell or share personal information, such as internet and electronic network activity information, device identifiers, and other information about your use of the Services we collect automatically when you visit or use the Services, and to exercise your rights to opt out.",vague,0.6666666666666666,2,0.25,1,,,,,
com.yinzcam.nfl.cowboys,crashlytics,android id,third party,collect,device identifier,"We also may collect internet and electronic network activity information, device identifiers, and information about your use of the Services automatically when you visit or use the Services, including app usage information, including how often you use our application, the events that occur within the application, usage, and performance data, and where the application was downloaded from.||Please review the rest of this Privacy Notice for more information about the circumstances in which we sell or share personal information, such as internet and electronic network activity information, device identifiers, and other information about your use of the Services we collect automatically when you visit or use the Services, and to exercise your rights to opt out.",vague,0.6666666666666666,2,0.25,1,,,,,
com.retrostylegames.creatureseekers,applifier,advertising identifier,,,,,omitted,,,,,,,,,
com.retrostylegames.creatureseekers,unity,advertising identifier,,,,,omitted,,,,,,,,,
com.retrostylegames.creatureseekers,unity,android id,,,,,omitted,,,,,,,,,
com.zoho.crm,we,email address,we,collect,email address,"Referrals : If someone has referred any of our products or services to you through any of our referral programs, that person may have provided us your name, email address and other personal information.||Domain registrars : When you register a domain through Zoho from domain name registrars, we share your name and contact information such as your physical address, email address and phone number with them as per the ICANN domain registration rules.||Marketplace application developers : When you install or purchase any application developed using Zoho's APIs that is posted on Zohos online marketplace, your name and email address will be shared with the developer of the application, so they may engage with you directly as the provider of that application or service.",clear,0.0,0.0,0.0,0.0,,,,,
com.almondstudio.riddles,tapjoy,advertising identifier,,,,,omitted,,,,,,,,,
com.almondstudio.riddles,tapjoy,android id,,,,,omitted,,,,,,,,,
com.almondstudio.riddles,mopub,advertising identifier,,,,,omitted,,,,,,,,,
com.almondstudio.riddles,appsflyer,advertising identifier,,,,,omitted,,,,,,,,,
com.almondstudio.riddles,appodeal,advertising identifier,,,,,omitted,,,,,,,,,
com.levelex.gastroex,unity,android id,third party,collect,pii,"If you do not wish to receive other marketing materials from us and if you do not want us to share your personal data with other entities as stated in this Privacy Policy, please provide us with your exact name and address and advise us that you wish to opt-out for information sharing or receiving information from us or both as the case may be.",ambiguous,,,,,C1,third party,not_collect,pii,"Within thirty days of receiving your written request, we will provide you with a Third-Party Direct Marketing Opt-Out Form so you may request that your personal data not be disclosed to third parties for their direct marketing purposes."
com.levelex.gastroex,appsflyer,advertising identifier,third party,collect,pii,"If you do not wish to receive other marketing materials from us and if you do not want us to share your personal data with other entities as stated in this Privacy Policy, please provide us with your exact name and address and advise us that you wish to opt-out for information sharing or receiving information from us or both as the case may be.",ambiguous,,,,,C1,third party,not_collect,pii,"Within thirty days of receiving your written request, we will provide you with a Third-Party Direct Marketing Opt-Out Form so you may request that your personal data not be disclosed to third parties for their direct marketing purposes."
com.levelex.gastroex,unity,advertising identifier,third party,collect,pii,"If you do not wish to receive other marketing materials from us and if you do not want us to share your personal data with other entities as stated in this Privacy Policy, please provide us with your exact name and address and advise us that you wish to opt-out for information sharing or receiving information from us or both as the case may be.",ambiguous,,,,,C1,third party,not_collect,pii,"Within thirty days of receiving your written request, we will provide you with a Third-Party Direct Marketing Opt-Out Form so you may request that your personal data not be disclosed to third parties for their direct marketing purposes."
com.levelex.gastroex,leanplum,android id,third party,collect,pii,"If you do not wish to receive other marketing materials from us and if you do not want us to share your personal data with other entities as stated in this Privacy Policy, please provide us with your exact name and address and advise us that you wish to opt-out for information sharing or receiving information from us or both as the case may be.",ambiguous,,,,,C1,third party,not_collect,pii,"Within thirty days of receiving your written request, we will provide you with a Third-Party Direct Marketing Opt-Out Form so you may request that your personal data not be disclosed to third parties for their direct marketing purposes."
com.bimiboo.phone,crashlytics,advertising identifier,,,,,omitted,,,,,,,,,
com.bimiboo.phone,crashlytics,android id,,,,,omitted,,,,,,,,,
com.fungamestudio.pandabubbleshooter,unity,android id,,,,,omitted,,,,,,,,,
com.fungamestudio.pandabubbleshooter,unity,advertising identifier,,,,,omitted,,,,,,,,,
tttrung43.wordpress.com.englishstudy,crashlytics,advertising identifier,,,,,omitted,,,,,,,,,
tttrung43.wordpress.com.englishstudy,crashlytics,android id,,,,,omitted,,,,,,,,,
com.fullfat.android.blockysoccer,applifier,advertising identifier,,,,,omitted,,,,,,,,,
com.fullfat.android.blockysoccer,fyber,advertising identifier,,,,,omitted,,,,,,,,,
com.fullfat.android.blockysoccer,sponsorpay,advertising identifier,,,,,omitted,,,,,,,,,
com.fullfat.android.blockysoccer,adcolony,advertising identifier,,,,,omitted,,,,,,,,,
com.fullfat.android.blockysoccer,facebook,advertising identifier,,,,,omitted,,,,,,,,,
com.fullfat.android.blockysoccer,flurry,advertising identifier,,,,,omitted,,,,,,,,,
com.fullfat.android.blockysoccer,flurry,android id,,,,,omitted,,,,,,,,,
com.fullfat.android.blockysoccer,chartboost,advertising identifier,,,,,omitted,,,,,,,,,
com.fullfat.android.blockysoccer,chartboost,android id,,,,,omitted,,,,,,,,,
com.fullfat.android.blockysoccer,unity,imei,,,,,omitted,,,,,,,,,
com.fullfat.android.blockysoccer,vungle,advertising identifier,,,,,omitted,,,,,,,,,
arClassicu.KhmerCalendarClassic,unity,android id,,,,,omitted,,,,,,,,,
arClassicu.KhmerCalendarClassic,unity,advertising identifier,,,,,omitted,,,,,,,,,
atticlab.ScaryMazedGame,facebook,advertising identifier,third party,not_collect,pii,"We don't share your personal data such as name, e-mail or other (collected from Google Account or Facebook) to any third party.",incorrect,,,,,,,,,
com.nutrimedy_app,crashlytics,advertising identifier,,,,,omitted,,,,,,,,,
com.nutrimedy_app,crashlytics,android id,,,,,omitted,,,,,,,,,
com.ada.app,adjust,advertising identifier,third party,collect,pii,"Except as disclosed in this Section 9, we do not transfer your personal information to third parties.||We may transfer your personal data to third party processors in order to achieve the purposes of the processing listed in Section 3 above, but only with the third-party processors with whom we have a data protection agreement in place.",ambiguous,,,,,C1,third party,not_collect,pii,"In addition, we do not transfer your personal data to third parties, with the exception, when applicable, of the purposes listed below"
com.ada.app,facebook,advertising identifier,third party,collect,pii,"Except as disclosed in this Section 9, we do not transfer your personal information to third parties.||We may transfer your personal data to third party processors in order to achieve the purposes of the processing listed in Section 3 above, but only with the third-party processors with whom we have a data protection agreement in place.",ambiguous,,,,,C1,third party,not_collect,pii,"In addition, we do not transfer your personal data to third parties, with the exception, when applicable, of the purposes listed below"
com.ada.app,we,android id,we,collect,pii,"If you wish to read in detail all the data processing activities we undertake, we advise you to read the following section 3 relating to each specific data processing activity, and sections 4 to 9 that relate to: where we store your personal data (section 5),||If you wish to read in detail all the data processing activities we undertake, we advise you to read the following section 3 relating to each specific data processing activity, and sections 4 to 9 that relate to: when we may disclose your personal data (section 6),||Only when you specifically agree to do so, will we use your personal data for those research projects or share it with our research partners.||We may also send the above personal data to our processor Sumo Logic, a corporation headquartered at 305 Main Street, Redwood City, CA 94063, US.||We also transfer the personal data to our processor Hound Technology, Inc., 548 Market Street, 25362 San Francisco, CA 94104-5401 (""Honeycomb"").||In addition, we do not transfer your personal data to third parties, with the exception, when applicable, of the purposes listed below||If we sell or buy any business or assets, we may disclose your personal data to the prospective seller or buyer of such business or assets.||We do not share any Personal Information which can directly identify you.||To find out what categories of your personal information are processed and what are the purposes of you can read the section 3 titled ""Which personal data we may collect and process, why and for how long"" within this document.||You have the right to obtain information about the third parties with whom we share your personal information.||In the event that you file a rectification, deletion, anonymization or personal information blocking request, we will make sure to immediately communicate your request to other parties with whom we have shared your personal information in order to enable such third parties to also comply with your request, except in cases where such communication is proven impossible or involves disproportionate effort on our side.||Except as disclosed in this Section 9, we do not transfer your personal information to third parties.||We may transfer your personal data to third party processors in order to achieve the purposes of the processing listed in Section 3 above, but only with the third-party processors with whom we have a data protection agreement in place.||We may also share your personal information by disclosing it to a third party for a business purpose, and for any other purpose with your consent.||In the preceding twelve months, we have disclosed personal information for a business purpose to the categories of third parties indicated in the chart below.||This means in particular that you have the right to request disclosure of the categories of personal information we collected from you, together with the categories of sources from which it was collected, the purpose of the collection, the categories of third parties with whom we shared your personal information, and the specific pieces of personal information that have been collected (Article 1798.110 CCPA).",vague,0.0,0.0,0.5,2,,,,,
com.ada.app,amplitude,android id,third party,collect,pii,"Except as disclosed in this Section 9, we do not transfer your personal information to third parties.||We may transfer your personal data to third party processors in order to achieve the purposes of the processing listed in Section 3 above, but only with the third-party processors with whom we have a data protection agreement in place.",ambiguous,,,,,C1,third party,not_collect,pii,"In addition, we do not transfer your personal data to third parties, with the exception, when applicable, of the purposes listed below"
com.irongate.webtoon,mobfox,advertising identifier,,,,,omitted,,,,,,,,,
com.irongate.webtoon,mopub,advertising identifier,,,,,omitted,,,,,,,,,
za.co.nedbank,crashlytics,advertising identifier,,,,,omitted,,,,,,,,,
za.co.nedbank,crashlytics,android id,,,,,omitted,,,,,,,,,
za.co.nedbank,branch,advertising identifier,,,,,omitted,,,,,,,,,
za.co.nedbank,branch,android id,,,,,omitted,,,,,,,,,
com.apollobox.app.apollo,branch,advertising identifier,,,,,omitted,,,,,,,,,
com.apollobox.app.apollo,branch,android id,,,,,omitted,,,,,,,,,
com.apollobox.app.apollo,crashlytics,advertising identifier,,,,,omitted,,,,,,,,,
com.apollobox.app.apollo,crashlytics,android id,,,,,omitted,,,,,,,,,
com.apollobox.app.apollo,unity,android id,,,,,omitted,,,,,,,,,
com.diwip.bingo,we,android id,we,collect,pii,"We will collect your Personal Information when you register to create an account to use the Services.||We may also receive your Personal Information from online vendors and service providers, and from customer lists lawfully acquired from third-party vendors.||We use the Personal Information we collect from you for a range of different business purposes according to different legal bases of processing.||We collect Personal Information to provide you with the Services you contracted to receive when you participate in our social online games.||We also collect your Personal Information to invite your friends to use the Service, if you allow us to do so.||We collect Personal Information to improve and develop our Services and understand feedback on Tangelo's Services and to help provide more information on the use of those Services quickly and easily.||We collect Personal Information for administering and expanding the Service and ongoing review and improvement of the information provided on our Services to ensure it is user friendly.||We collect Personal Information to improve the management and administration of our business and maintain compliancy with our internal policies and procedures.||We Collect Personal Information to introduce our users and prospective users to other sites and services and enable advertisers to deliver general and targeted ad content to our users.||In order to perform our contractual and other legal responsibilities or purposes, we may, from time to time, need to share your Personal Information with third parties.||We may as well share your Personal Information with our affiliates, subsidiaries or any third party service providers and individuals to facilitate our Services or any portion thereof, such as for providing technical support, processing your online transactions and maintaining your account.||We will transfer your Personal Information while using appropriate and suitable safeguards, while using a variety of legal mechanisms, including contracts, to ensure your rights and protections travel with your data.||In particular, you can request to receive information on the following: the categories of sources from which we collected your Personal Information.||In particular, you can request to receive information on the following: the business or commercial purposes for which we collected your Personal Information.||In particular, you can request to receive information on the following: the categories of third parties with which we shared your Personal Information.||You can be rest assured that we do not sell your Personal Information.||We do not provide any Personal Information to such advertising agencies and networks.||Notices provided at the Service where we collect Personal Information should help you to make this choice.",vague,0.0,0.0,0.5,2,,,,,
com.diwip.bingo,appsflyer,advertising identifier,advertising network,not_collect,pii,We do not provide any Personal Information to such advertising agencies and networks.,incorrect,,,,,N3,third party,collect,pii,"In order to perform our contractual and other legal responsibilities or purposes, we may, from time to time, need to share your Personal Information with third parties.||We may as well share your Personal Information with our affiliates, subsidiaries or any third party service providers and individuals to facilitate our Services or any portion thereof, such as for providing technical support, processing your online transactions and maintaining your account."
com.diwip.bingo,appsflyer,android id,advertising network,not_collect,pii,We do not provide any Personal Information to such advertising agencies and networks.,incorrect,,,,,N3,third party,collect,pii,"In order to perform our contractual and other legal responsibilities or purposes, we may, from time to time, need to share your Personal Information with third parties.||We may as well share your Personal Information with our affiliates, subsidiaries or any third party service providers and individuals to facilitate our Services or any portion thereof, such as for providing technical support, processing your online transactions and maintaining your account."
cz.yomio.playground,unity,android id,,,,,omitted,,,,,,,,,
trivia.world,tapjoy,imei,third party,collect,pii,We share personal data with external vendors or service providers or suppliers that we engage to perform services or functions on our behalf and under our instructions.,ambiguous,,,,,C1,third party,not_collect,pii,We do not sell your personal data to third parties.
trivia.world,tapjoy,advertising identifier,third party,collect,pii,We share personal data with external vendors or service providers or suppliers that we engage to perform services or functions on our behalf and under our instructions.,ambiguous,,,,,C1,third party,not_collect,pii,We do not sell your personal data to third parties.
trivia.world,tapjoy,android id,third party,collect,pii,We share personal data with external vendors or service providers or suppliers that we engage to perform services or functions on our behalf and under our instructions.,ambiguous,,,,,C1,third party,not_collect,pii,We do not sell your personal data to third parties.
trivia.world,unity,android id,third party,collect,pii,We share personal data with external vendors or service providers or suppliers that we engage to perform services or functions on our behalf and under our instructions.,ambiguous,,,,,C1,third party,not_collect,pii,We do not sell your personal data to third parties.
com.runmore.fivektrainer,branch,android id,,,,,omitted,,,,,,,,,
com.runmore.fivektrainer,crashlytics,advertising identifier,,,,,omitted,,,,,,,,,
com.runmore.fivektrainer,crashlytics,android id,,,,,omitted,,,,,,,,,
uk.co.jakelee.cityflow,tapjoy,advertising identifier,,,,,omitted,,,,,,,,,
uk.co.jakelee.cityflow,tapjoy,android id,,,,,omitted,,,,,,,,,
com.areyoucolorblind.nowyousee,crashlytics,advertising identifier,,,,,omitted,,,,,,,,,
com.areyoucolorblind.nowyousee,crashlytics,android id,,,,,omitted,,,,,,,,,
com.backflipstudios.transformersearthwars,google ads,advertising identifier,advertising network,collect,advertising identifier,"If you click on ads from third party publishers in our Apps, those third parties and the ad networks they work with may automatically collect information about your visits to our Apps and other applications, your IP address, your ISP, or your DID, Ad ID, or another unique ID.",vague,0.3333333333333333,1,0.0,0,,,,,
cinfo.video.editor,facebook,advertising identifier,,,,,omitted,,,,,,,,,
net.rention.mind.skillz,mopub,advertising identifier,,,,,omitted,,,,,,,,,
net.rention.mind.skillz,appodeal,advertising identifier,,,,,omitted,,,,,,,,,
net.rention.mind.skillz,applovin,advertising identifier,,,,,omitted,,,,,,,,,
net.rention.mind.skillz,facebook,advertising identifier,,,,,omitted,,,,,,,,,
net.rention.mind.skillz,kochava,advertising identifier,,,,,omitted,,,,,,,,,
net.rention.mind.skillz,adjust,advertising identifier,,,,,omitted,,,,,,,,,
com.fsilva.marcelo.lostminer,heyzap,advertising identifier,,,,,omitted,,,,,,,,,
com.fsilva.marcelo.lostminer,adcolony,advertising identifier,,,,,omitted,,,,,,,,,
com.fsilva.marcelo.lostminer,chartboost,advertising identifier,,,,,omitted,,,,,,,,,
com.fsilva.marcelo.lostminer,chartboost,android id,,,,,omitted,,,,,,,,,
com.fsilva.marcelo.lostminer,unity,advertising identifier,,,,,omitted,,,,,,,,,
com.autocab.taxibooker.mainline.sevens,crashlytics,advertising identifier,,,,,omitted,,,,,,,,,
com.autocab.taxibooker.mainline.sevens,crashlytics,android id,,,,,omitted,,,,,,,,,
frases_indirectas_mujeres.frasesparamujeresindirectas,facebook,advertising identifier,,,,,omitted,,,,,,,,,
com.dnddream.headsoccer.android,applovin,advertising identifier,third party,not_collect,pii,We do not provide personal information to third parties.,incorrect,,,,,,,,,
com.dnddream.headsoccer.android,applifier,advertising identifier,third party,not_collect,pii,We do not provide personal information to third parties.,incorrect,,,,,,,,,
com.mugshotgames.digfender,unity,imei,third party,collect,pii,"We may disclose personal information to third party service providers for the purpose of enabling them to provide their services, including (without limitation)||We may disclose personal information to our employees, contractors and related entities.||We may disclose personal information to our existing or potential agents or business partners.||We may disclose personal information to credit reporting agencies, courts, tribunals and regulatory authorities, in the event you fail to pay for goods or services we have provided to you.||We may disclose personal information to third parties, including agents or sub-contractors, who assist us in providing information, products, services or direct marketing to you.||We may disclose personal information to third parties to collect and process data, such as Google Analytics.",vague,0.6666666666666666,2,0.5,2,,,,,
com.mugshotgames.digfender,flurry,advertising identifier,third party,collect,pii,"We may disclose personal information to third party service providers for the purpose of enabling them to provide their services, including (without limitation)||We may disclose personal information to our employees, contractors and related entities.||We may disclose personal information to our existing or potential agents or business partners.||We may disclose personal information to credit reporting agencies, courts, tribunals and regulatory authorities, in the event you fail to pay for goods or services we have provided to you.||We may disclose personal information to third parties, including agents or sub-contractors, who assist us in providing information, products, services or direct marketing to you.||We may disclose personal information to third parties to collect and process data, such as Google Analytics.",vague,0.6666666666666666,2,0.5,2,,,,,
com.mugshotgames.digfender,flurry,android id,third party,collect,pii,"We may disclose personal information to third party service providers for the purpose of enabling them to provide their services, including (without limitation)||We may disclose personal information to our employees, contractors and related entities.||We may disclose personal information to our existing or potential agents or business partners.||We may disclose personal information to credit reporting agencies, courts, tribunals and regulatory authorities, in the event you fail to pay for goods or services we have provided to you.||We may disclose personal information to third parties, including agents or sub-contractors, who assist us in providing information, products, services or direct marketing to you.||We may disclose personal information to third parties to collect and process data, such as Google Analytics.",vague,0.6666666666666666,2,0.5,2,,,,,
com.vialsoft.radarbot_free,mopub,geographical location,,,,,omitted,,,,,,,,,
com.vialsoft.radarbot_free,mopub,advertising identifier,,,,,omitted,,,,,,,,,
com.vialsoft.radarbot_free,facebook,advertising identifier,,,,,omitted,,,,,,,,,
com.kamal.callbridge,flurry,android id,,,,,omitted,,,,,,,,,
com.neulion.smartphone.ufc.android,we,serial number,we,collect,device identifier,"We use online identifiers such as email, cookie addresses, and device identifiers to help us provide targeted advertising to you and others like you.",vague,0.0,0.0,0.25,1,,,,,
com.neulion.smartphone.ufc.android,kochava,router ssid,,,,,omitted,,,,,,,,,
com.neulion.smartphone.ufc.android,kochava,mac address,third party,collect,pii,"We may share your personal information with TKO Group and Endeavor affiliates and with selected third parties including, business partners, suppliers and sub-contractors for the performance of any contract we enter into with them or you in order to provide you with a product or service;||We may share your personal information with TKO Group and Endeavor affiliates and with selected third parties including, business partners, suppliers and sub-contractors to provide you with information about promotions and offers;||We may share your personal information with TKO Group and Endeavor affiliates and with selected third parties including, advertisers, advertising networks and social networks that require the data to select and serve relevant advertisements to you and, in some cases, to others.||We may share your personal information with TKO Group and Endeavor affiliates and with selected third parties including, analytics and search engine providers that assist us in the improvement and optimization of the Service.||We may disclose your personal information to third parties, If we enter into negotiations to buy, sell, or merge with any business or assets, or if we enter into bankruptcy, reorganization, or receivership, in which case we may disclose your personal information to the prospective or eventual seller or buyer of such business or assets;||We may disclose your personal information to third parties, if we are under a duty to disclose or share your personal information in order to comply with any legal obligation, or in the event of an emergency, or in order to enforce or apply our Terms of Use and other agreements, or to protect the rights, property, or safety of UFC, Endeavor, our customers, clients or others; and||We may disclose your personal information to third parties, to any other third party not covered in this policy with your prior consent.",vague,0.6666666666666666,2,0.5,2,,,,,
com.neulion.smartphone.ufc.android,kochava,advertising identifier,third party,collect,pii,"We may share your personal information with TKO Group and Endeavor affiliates and with selected third parties including, business partners, suppliers and sub-contractors for the performance of any contract we enter into with them or you in order to provide you with a product or service;||We may share your personal information with TKO Group and Endeavor affiliates and with selected third parties including, business partners, suppliers and sub-contractors to provide you with information about promotions and offers;||We may share your personal information with TKO Group and Endeavor affiliates and with selected third parties including, advertisers, advertising networks and social networks that require the data to select and serve relevant advertisements to you and, in some cases, to others.||We may share your personal information with TKO Group and Endeavor affiliates and with selected third parties including, analytics and search engine providers that assist us in the improvement and optimization of the Service.||We may disclose your personal information to third parties, If we enter into negotiations to buy, sell, or merge with any business or assets, or if we enter into bankruptcy, reorganization, or receivership, in which case we may disclose your personal information to the prospective or eventual seller or buyer of such business or assets;||We may disclose your personal information to third parties, if we are under a duty to disclose or share your personal information in order to comply with any legal obligation, or in the event of an emergency, or in order to enforce or apply our Terms of Use and other agreements, or to protect the rights, property, or safety of UFC, Endeavor, our customers, clients or others; and||We may disclose your personal information to third parties, to any other third party not covered in this policy with your prior consent.",vague,0.6666666666666666,2,0.5,2,,,,,
com.neulion.smartphone.ufc.android,kochava,android id,third party,collect,pii,"We may share your personal information with TKO Group and Endeavor affiliates and with selected third parties including, business partners, suppliers and sub-contractors for the performance of any contract we enter into with them or you in order to provide you with a product or service;||We may share your personal information with TKO Group and Endeavor affiliates and with selected third parties including, business partners, suppliers and sub-contractors to provide you with information about promotions and offers;||We may share your personal information with TKO Group and Endeavor affiliates and with selected third parties including, advertisers, advertising networks and social networks that require the data to select and serve relevant advertisements to you and, in some cases, to others.||We may share your personal information with TKO Group and Endeavor affiliates and with selected third parties including, analytics and search engine providers that assist us in the improvement and optimization of the Service.||We may disclose your personal information to third parties, If we enter into negotiations to buy, sell, or merge with any business or assets, or if we enter into bankruptcy, reorganization, or receivership, in which case we may disclose your personal information to the prospective or eventual seller or buyer of such business or assets;||We may disclose your personal information to third parties, if we are under a duty to disclose or share your personal information in order to comply with any legal obligation, or in the event of an emergency, or in order to enforce or apply our Terms of Use and other agreements, or to protect the rights, property, or safety of UFC, Endeavor, our customers, clients or others; and||We may disclose your personal information to third parties, to any other third party not covered in this policy with your prior consent.",vague,0.6666666666666666,2,0.5,2,,,,,
com.neulion.smartphone.ufc.android,facebook,advertising identifier,third party,collect,pii,"We may share your personal information with TKO Group and Endeavor affiliates and with selected third parties including, business partners, suppliers and sub-contractors for the performance of any contract we enter into with them or you in order to provide you with a product or service;||We may share your personal information with TKO Group and Endeavor affiliates and with selected third parties including, business partners, suppliers and sub-contractors to provide you with information about promotions and offers;||We may share your personal information with TKO Group and Endeavor affiliates and with selected third parties including, advertisers, advertising networks and social networks that require the data to select and serve relevant advertisements to you and, in some cases, to others.||We may share your personal information with TKO Group and Endeavor affiliates and with selected third parties including, analytics and search engine providers that assist us in the improvement and optimization of the Service.||We may disclose your personal information to third parties, If we enter into negotiations to buy, sell, or merge with any business or assets, or if we enter into bankruptcy, reorganization, or receivership, in which case we may disclose your personal information to the prospective or eventual seller or buyer of such business or assets;||We may disclose your personal information to third parties, if we are under a duty to disclose or share your personal information in order to comply with any legal obligation, or in the event of an emergency, or in order to enforce or apply our Terms of Use and other agreements, or to protect the rights, property, or safety of UFC, Endeavor, our customers, clients or others; and||We may disclose your personal information to third parties, to any other third party not covered in this policy with your prior consent.",vague,0.6666666666666666,2,0.5,2,,,,,
